Superficie,Tourney_Level,Cat_Rank,Cat_Age,Cat_Ht,Fav_Hand,Hand_Matchup,Cat_Ace,Cat_DF,Cat_ServiceWinPerc,Risultato_Favorevole
Hard,A,FavoritoNetto,Medio,Inferiore,L,Opposta,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Superiore,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Inferiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Superiore,Superiore,Medio,Sconfitta
Hard,A,Equilibrato,Inferiore,Medio,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Medio,Superiore,Medio,Sconfitta
Hard,A,FavoritoMedio,Inferiore,Inferiore,L,Opposta,Inferiore,Superiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Medio,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Medio,Medio,R,Opposta,Medio,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Superiore,R,StessaMano,Superiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Superiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Inferiore,L,Opposta,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Superiore,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Inferiore,Medio,R,StessaMano,Medio,Medio,Superiore,Vittoria
Hard,A,FavoritoMedio,Inferiore,Inferiore,L,Opposta,Medio,Medio,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Medio,Superiore,Superiore,Vittoria
Hard,A,Equilibrato,Medio,Superiore,R,StessaMano,Superiore,Medio,Medio,Sconfitta
Hard,A,FavoritoNetto,Superiore,Superiore,R,Opposta,Medio,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Medio,Inferiore,L,Opposta,Medio,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Superiore,Superiore,R,StessaMano,Superiore,Medio,Medio,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,Opposta,Superiore,Medio,Medio,Sconfitta
Hard,A,FavoritoNetto,Inferiore,Superiore,R,Opposta,Superiore,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Superiore,Superiore,R,Opposta,Superiore,Medio,Medio,Vittoria
Hard,A,Equilibrato,Inferiore,Superiore,R,Opposta,Superiore,Inferiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Superiore,Superiore,R,Opposta,Superiore,Superiore,Medio,Vittoria
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Hard,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,Equilibrato,Medio,Inferiore,R,StessaMano,Medio,Inferiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Inferiore,Inferiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Superiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Medio,R,StessaMano,Superiore,Superiore,Medio,Vittoria
Hard,A,FavoritoMedio,Superiore,Superiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Medio,Medio,Sconfitta
Hard,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Inferiore,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Medio,R,StessaMano,Medio,Inferiore,Inferiore,Sconfitta
Hard,A,Equilibrato,Medio,Superiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Inferiore,Sconfitta
Hard,A,Equilibrato,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Superiore,Medio,Medio,Vittoria
Hard,A,Equilibrato,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Vittoria
Clay,A,FavoritoNetto,Medio,Inferiore,L,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Clay,A,FavoritoMedio,Inferiore,Medio,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Clay,A,Equilibrato,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Medio,Vittoria
Clay,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Clay,A,FavoritoMedio,Medio,Inferiore,R,Opposta,Inferiore,Superiore,Inferiore,Vittoria
Clay,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Clay,A,Equilibrato,Inferiore,Inferiore,R,Opposta,Inferiore,Superiore,Inferiore,Sconfitta
Clay,A,FavoritoMedio,Medio,Medio,L,Opposta,Inferiore,Superiore,Inferiore,Vittoria
Clay,A,FavoritoNetto,Medio,Medio,R,Opposta,Medio,Inferiore,Medio,Sconfitta
Clay,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Clay,A,Equilibrato,Medio,Medio,L,Opposta,Medio,Medio,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
Clay,A,FavoritoMedio,Medio,Medio,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Superiore,Inferiore,L,Opposta,Inferiore,Inferiore,Medio,Vittoria
Clay,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Superiore,Medio,Medio,Vittoria
Clay,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Clay,A,FavoritoNetto,Medio,Inferiore,L,Opposta,Medio,Medio,Medio,Vittoria
Clay,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Clay,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Medio,Superiore,Superiore,Vittoria
Clay,A,FavoritoMedio,Medio,Medio,L,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Clay,A,Equilibrato,Medio,Superiore,R,Opposta,Medio,Inferiore,Medio,Vittoria
Clay,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Medio,Inferiore,Sconfitta
Clay,A,Equilibrato,Superiore,Inferiore,R,Opposta,Superiore,Inferiore,Superiore,Vittoria
Clay,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Superiore,Vittoria
Clay,A,FavoritoMedio,Medio,Inferiore,L,Opposta,Inferiore,Medio,Superiore,Vittoria
Clay,A,FavoritoMedio,Medio,Inferiore,R,Opposta,Inferiore,Inferiore,Medio,Vittoria
Clay,A,Equilibrato,Medio,Medio,R,StessaMano,Inferiore,Medio,Inferiore,Vittoria
Clay,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Medio,Medio,Vittoria
Clay,A,FavoritoMedio,Medio,Inferiore,L,Opposta,Inferiore,Medio,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Clay,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
Hard,A,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Hard,A,Equilibrato,Superiore,Inferiore,R,StessaMano,Medio,Medio,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Medio,Medio,R,StessaMano,Superiore,Medio,Medio,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Inferiore,Medio,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Medio,R,Opposta,Inferiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Superiore,R,StessaMano,Superiore,Superiore,Medio,Vittoria
Hard,A,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoNetto,Inferiore,Inferiore,L,Opposta,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Inferiore,Medio,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Medio,Vittoria
Hard,A,Equilibrato,Medio,Inferiore,L,Opposta,Medio,Medio,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Medio,Medio,R,StessaMano,Medio,Inferiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Superiore,Medio,Inferiore,Vittoria
Hard,A,Equilibrato,Medio,Medio,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Superiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Inferiore,Medio,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,Equilibrato,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Sconfitta
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Inferiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Superiore,Superiore,R,StessaMano,Superiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Inferiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Superiore,Vittoria
Hard,A,Equilibrato,Inferiore,Inferiore,R,StessaMano,Medio,Inferiore,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Clay,A,Equilibrato,Superiore,Inferiore,R,Opposta,Inferiore,Inferiore,Medio,Vittoria
Clay,A,Equilibrato,Inferiore,Medio,R,Opposta,Medio,Superiore,Inferiore,Sconfitta
Clay,A,Equilibrato,Inferiore,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Clay,A,FavoritoMedio,Inferiore,Inferiore,L,Opposta,Medio,Medio,Medio,Vittoria
Clay,A,FavoritoMedio,Inferiore,Superiore,L,StessaMano,Superiore,Superiore,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Medio,Medio,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Clay,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
Clay,A,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
Clay,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Medio,Medio,L,StessaMano,Medio,Medio,Superiore,Vittoria
Clay,A,FavoritoNetto,Superiore,Inferiore,L,Opposta,Inferiore,Inferiore,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Medio,Inferiore,L,Opposta,Medio,Inferiore,Superiore,Vittoria
Clay,A,Equilibrato,Inferiore,Superiore,L,Opposta,Medio,Inferiore,Superiore,Vittoria
Clay,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Clay,A,FavoritoMedio,Inferiore,Superiore,L,StessaMano,Medio,Inferiore,Superiore,Vittoria
Clay,A,FavoritoMedio,Medio,Medio,R,StessaMano,Medio,Medio,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Superiore,Medio,Medio,Vittoria
Clay,A,FavoritoMedio,Medio,Medio,L,Opposta,Inferiore,Inferiore,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Clay,A,FavoritoNetto,Medio,Inferiore,L,StessaMano,Medio,Medio,Superiore,Vittoria
Clay,A,Equilibrato,Superiore,Inferiore,R,Opposta,Medio,Inferiore,Superiore,Vittoria
Clay,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Medio,Superiore,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Medio,Inferiore,L,Opposta,Inferiore,Medio,Medio,Vittoria
Clay,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Clay,A,FavoritoNetto,Medio,Inferiore,L,Opposta,Medio,Medio,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Medio,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Medio,Superiore,Medio,Vittoria
Hard,A,FavoritoMedio,Medio,Medio,R,StessaMano,Medio,Medio,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Medio,L,Opposta,Superiore,Superiore,Medio,Vittoria
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Superiore,Superiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Medio,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Inferiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,A,Equilibrato,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Medio,R,Opposta,Inferiore,Superiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
Hard,A,Equilibrato,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Hard,A,Equilibrato,Superiore,Medio,R,Opposta,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Medio,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Superiore,Medio,L,Opposta,Superiore,Superiore,Medio,Sconfitta
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Medio,Superiore,R,StessaMano,Medio,Medio,Inferiore,Vittoria
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Superiore,Medio,Medio,Sconfitta
Hard,A,FavoritoMedio,Medio,Medio,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Medio,Inferiore,R,StessaMano,Superiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Superiore,Inferiore,R,Opposta,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Medio,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Medio,R,StessaMano,Medio,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Medio,Medio,R,StessaMano,Medio,Medio,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
Hard,A,Equilibrato,Medio,Medio,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,M,FavoritoMedio,Inferiore,Superiore,L,Opposta,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,M,FavoritoMedio,Medio,Superiore,R,Opposta,Medio,Inferiore,Inferiore,Sconfitta
Hard,M,FavoritoNetto,Superiore,Inferiore,L,Opposta,Superiore,Superiore,Superiore,Vittoria
Hard,M,Equilibrato,Inferiore,Inferiore,R,Opposta,Medio,Medio,Inferiore,Sconfitta
Hard,M,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Hard,M,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,M,Equilibrato,Medio,Medio,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,M,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,M,Equilibrato,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,M,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Medio,Inferiore,Sconfitta
Hard,M,FavoritoNetto,Medio,Inferiore,L,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,M,FavoritoMedio,Medio,Superiore,R,StessaMano,Superiore,Medio,Inferiore,Sconfitta
Hard,M,FavoritoNetto,Superiore,Superiore,R,StessaMano,Medio,Superiore,Inferiore,Sconfitta
Hard,M,FavoritoNetto,Superiore,Inferiore,L,Opposta,Inferiore,Medio,Medio,Vittoria
Hard,M,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,M,FavoritoMedio,Medio,Inferiore,R,Opposta,Inferiore,Inferiore,Medio,Vittoria
Hard,M,FavoritoNetto,Medio,Inferiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
Hard,M,Equilibrato,Medio,Inferiore,R,StessaMano,Medio,Inferiore,Inferiore,Vittoria
Hard,M,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,M,Equilibrato,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,M,FavoritoNetto,Superiore,Inferiore,R,Opposta,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,M,Equilibrato,Medio,Inferiore,L,Opposta,Medio,Inferiore,Medio,Vittoria
Hard,M,FavoritoMedio,Inferiore,Inferiore,R,StessaMano,Inferiore,Superiore,Medio,Sconfitta
Hard,M,FavoritoNetto,Medio,Medio,R,Opposta,Medio,Inferiore,Medio,Vittoria
Hard,M,FavoritoMedio,Medio,Medio,L,Opposta,Medio,Superiore,Medio,Vittoria
Hard,M,Equilibrato,Inferiore,Medio,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,M,Equilibrato,Medio,Superiore,R,StessaMano,Superiore,Superiore,Medio,Sconfitta
Hard,M,FavoritoNetto,Medio,Inferiore,R,Opposta,Superiore,Inferiore,Superiore,Vittoria
Hard,M,Equilibrato,Inferiore,Medio,R,StessaMano,Superiore,Superiore,Medio,Vittoria
Hard,M,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,M,Equilibrato,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Medio,Sconfitta
Hard,M,FavoritoNetto,Medio,Medio,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,M,FavoritoMedio,Superiore,Inferiore,R,Opposta,Inferiore,Superiore,Inferiore,Sconfitta
Hard,M,FavoritoNetto,Superiore,Superiore,R,Opposta,Superiore,Inferiore,Superiore,Vittoria
Hard,M,FavoritoNetto,Medio,Superiore,R,Opposta,Superiore,Inferiore,Superiore,Vittoria
Hard,M,FavoritoMedio,Medio,Superiore,R,StessaMano,Medio,Medio,Inferiore,Sconfitta
Hard,M,FavoritoNetto,Superiore,Medio,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,M,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,M,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Hard,M,FavoritoNetto,Medio,Medio,R,StessaMano,Inferiore,Medio,Superiore,Vittoria
Hard,M,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Hard,M,FavoritoMedio,Medio,Inferiore,R,Opposta,Inferiore,Superiore,Inferiore,Sconfitta
Hard,M,FavoritoNetto,Medio,Medio,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Hard,M,FavoritoNetto,Superiore,Medio,L,Opposta,Superiore,Inferiore,Medio,Vittoria
Hard,M,FavoritoMedio,Medio,Inferiore,R,Opposta,Inferiore,Inferiore,Medio,Vittoria
Hard,M,FavoritoNetto,Superiore,Medio,L,Opposta,Medio,Medio,Superiore,Vittoria
Hard,M,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Inferiore,Medio,Superiore,Vittoria
Hard,M,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Hard,M,Equilibrato,Medio,Medio,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,M,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Hard,M,FavoritoMedio,Inferiore,Medio,R,StessaMano,Superiore,Medio,Medio,Vittoria
Hard,M,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Medio,Vittoria
Hard,M,FavoritoNetto,Medio,Inferiore,R,Opposta,Medio,Inferiore,Medio,Sconfitta
Hard,M,Equilibrato,Medio,Medio,R,Opposta,Inferiore,Superiore,Inferiore,Sconfitta
Hard,M,FavoritoNetto,Medio,Inferiore,L,Opposta,Inferiore,Inferiore,Superiore,Vittoria
Hard,M,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Medio,Sconfitta
Hard,M,Equilibrato,Superiore,Superiore,R,Opposta,Medio,Superiore,Medio,Vittoria
Hard,M,FavoritoMedio,Superiore,Superiore,R,StessaMano,Superiore,Inferiore,Medio,Sconfitta
Hard,M,FavoritoMedio,Medio,Superiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
Hard,M,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Superiore,Vittoria
Hard,M,FavoritoMedio,Superiore,Superiore,L,Opposta,Superiore,Inferiore,Medio,Sconfitta
Hard,M,FavoritoNetto,Superiore,Medio,R,StessaMano,Medio,Superiore,Medio,Vittoria
Hard,M,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,M,FavoritoNetto,Medio,Medio,R,Opposta,Inferiore,Inferiore,Superiore,Vittoria
Hard,M,Equilibrato,Medio,Superiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,M,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,M,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Medio,Sconfitta
Hard,M,FavoritoMedio,Medio,Medio,R,StessaMano,Medio,Superiore,Medio,Vittoria
Hard,M,FavoritoMedio,Medio,Medio,R,Opposta,Superiore,Superiore,Inferiore,Sconfitta
Hard,M,Equilibrato,Superiore,Medio,L,Opposta,Superiore,Superiore,Medio,Vittoria
Hard,M,FavoritoMedio,Inferiore,Inferiore,R,Opposta,Inferiore,Superiore,Medio,Vittoria
Hard,M,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,M,Equilibrato,Inferiore,Medio,R,StessaMano,Medio,Superiore,Medio,Sconfitta
Hard,M,FavoritoNetto,Superiore,Inferiore,R,Opposta,Medio,Inferiore,Superiore,Vittoria
Hard,M,FavoritoMedio,Medio,Inferiore,L,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,M,FavoritoNetto,Superiore,Superiore,R,StessaMano,Inferiore,Superiore,Medio,Vittoria
Hard,M,FavoritoMedio,Medio,Superiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,M,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,M,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
Hard,M,FavoritoMedio,Medio,Medio,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Hard,M,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Hard,M,FavoritoMedio,Medio,Medio,R,Opposta,Medio,Inferiore,Superiore,Vittoria
Hard,M,Equilibrato,Inferiore,Inferiore,R,Opposta,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,M,Equilibrato,Inferiore,Superiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
